Sentence #,Word,POS,Tag
120,công,O,O
120,suất,O,O
120,cái,O,O
120,máy,O,B-dv
120,hút,O,I-dv
120,ẩm,O,E-dv
120,lên,O,O
120,cho,O,O
120,mình,O,O
120,nhớ,O,O
121,tối,O,O
121,rồi,O,O
121,tắt,O,B-cm
121,ngay,O,O
121,cho,O,O
121,tôi,O,O
121,cái,O,O
121,đèn,O,B-dv
121,tranh,O,E-dv
121,ở,O,O
121,tiền,O,B-loc
121,sảnh,O,E-loc
121,đi,O,O
122,ồn,O,O
122,"quá,",O,O
122,tắt,O,B-cm
122,hộ,O,O
122,mình,O,O
122,cái,O,O
122,radio,O,B-dv
122,với,O,O
123,nóng,O,O
123,"quá,",O,O
123,mở,O,B-cm
123,điều,O,B-dv
123,hòa,O,E-dv
123,hộ,O,O
123,mình,O,O
123,với,O,O
124,máy,O,O
124,tính,O,O
124,"ơi,",O,O
124,đóng,O,B-cm
124,hộ,O,O
124,tôi,O,O
124,cái,O,O
124,vòi,O,B-dv
124,nước,O,E-dv
124,trong,O,O
124,phòng,O,B-loc
124,tắm,O,E-loc
124,với,O,O
125,đóng,O,B-cm
125,cho,O,O
125,chị,O,O
125,cái,O,O
125,rèm,O,B-dv
125,với,O,O
126,em,O,O
126,ơi,O,O
126,tắt,O,B-cm
126,cho,O,O
126,anh,O,O
126,cái,O,O
126,máy,O,B-dv
126,in,O,E-dv
126,với,O,O
127,em,O,O
127,ơi,O,O
127,tăng,O,B-cm
127,giúp,O,O
127,chị,O,O
127,cái,O,O
127,đèn,O,B-dv
127,chùm,O,E-dv
127,với,O,O
127,nhé,O,O
128,em,O,O
128,tăng,O,B-cm
128,giúp,O,O
128,chị,O,O
128,cái,O,O
128,đèn,O,B-dv
128,chùm,O,E-dv
128,ở,O,O
128,đầu,O,B-loc
128,hè,O,E-loc
128,độ,O,O
128,sáng,O,O
128,đến,O,O
128,89%,O,B-cv
128,thôi,O,O
128,nhé,O,O
129,em,O,O
129,mở,O,B-cm
129,cái,O,O
129,máy,O,B-dv
129,hút,O,I-dv
129,ẩm,O,E-dv
129,ở,O,O
129,hầm,O,B-loc
129,rượu,O,I-loc
129,mùa,O,I-loc
129,xuân,O,E-loc
129,giúp,O,O
129,anh,O,O
129,nhé,O,O
130,bạn,O,O
130,ơi,O,O
130,bật,O,B-cm
130,cho,O,O
130,mình,O,O
130,cái,O,O
130,đèn,O,B-dv
130,tuýp,O,E-dv
130,cái,O,O
131,em,O,O
131,ơi,O,O
131,tắt,O,B-cm
131,cho,O,O
131,anh,O,O
131,cái,O,O
131,bóng,O,B-dv
131,sân,O,E-dv
131,với,O,O
132,hôm,O,O
132,nay,O,O
132,trời,O,O
132,nóng,O,O
132,"quá,",O,O
132,mở,O,B-cm
132,anh,O,O
132,cái,O,O
132,điều,O,B-dv
132,hòa,O,E-dv
132,với,O,O
133,đúng,O,O
133,21,O,B-ta
133,giờ,O,I-ta
133,57,O,I-ta
133,phút,O,E-ta
133,tắt,O,B-cm
133,cái,O,O
133,đèn,O,B-dv
133,tròn,O,E-dv
133,đi,O,O
134,bạn,O,O
134,bật,O,B-cm
134,giúp,O,O
134,mình,O,O
134,cái,O,O
134,máy,O,B-dv
134,mát,O,I-dv
134,xa,O,E-dv
134,lên,O,O
134,nhé,O,O
135,bạn,O,O
135,bật,O,B-cm
135,giúp,O,O
135,mình,O,O
135,cái,O,O
135,đèn,O,B-dv
135,thả,O,E-dv
135,ở,O,O
135,phòng,O,B-loc
135,giặt,O,I-loc
135,là,O,I-loc
135,số,O,I-loc
135,5,O,E-loc
135,với,O,O
136,uây,O,O
136,mưa,O,O
136,to,O,O
136,quá,O,O
136,bạn,O,O
136,đóng,O,B-cm
136,cho,O,O
136,mình,O,O
136,cái,O,O
136,màn,O,B-dv
136,cửa,O,E-dv
136,vào,O,O
136,nhá,O,O
137,tăng,O,B-cm
137,cái,O,O
137,bóng,O,B-dv
137,đứng,O,E-dv
137,ở,O,O
137,trên,O,O
137,sân,O,B-loc
137,thượng,O,E-loc
137,cho,O,O
137,tôi,O,O
137,lên,O,O
137,cái,O,O
137,"nhớ,",O,O
137,tối,O,O
137,chả,O,O
137,nhìn,O,O
137,thấy,O,O
137,cái,O,O
137,gì,O,O
137,cả,O,O
138,giảm,O,B-cm
138,cho,O,O
138,anh,O,O
138,cái,O,O
138,radio,O,B-dv
138,mau,O,O
138,lên,O,O
139,alo,O,O
139,em,O,O
139,"ơi,",O,O
139,đóng,O,B-cm
139,giúp,O,O
139,mình,O,O
139,cái,O,O
139,rèm,O,B-dv
139,cửa,O,E-dv
139,nhá,O,O
140,bạn,O,O
140,ơi,O,O
140,tăng,O,B-cm
140,giúp,O,O
140,mình,O,O
140,cái,O,O
140,bóng,O,B-dv
140,chùm,O,E-dv
140,lên,O,O
140,với,O,O
141,bật,O,B-cm
141,đèn,O,B-dv
141,ốp,O,I-dv
141,tường,O,E-dv
141,cho,O,O
141,mình,O,O
141,với,O,O
142,bạn,O,O
142,ơi,O,O
142,đóng,O,B-cm
142,giúp,O,O
142,mình,O,O
142,cái,O,O
142,rèm,O,B-dv
142,phòng,O,B-loc
142,tắm,O,E-loc
142,với,O,O
142,nhá,O,O
143,này,O,O
143,kiểm,O,B-cm
143,tra,O,E-cm
143,cho,O,O
143,mình,O,O
143,bóng,O,B-dv
143,thả,O,E-dv
144,kiểm,O,B-cm
144,tra,O,E-cm
144,cho,O,O
144,anh,O,O
144,cái,O,O
144,đồng,O,B-dv
144,hồ,O,E-dv
144,cái,O,O
145,em,O,O
145,ơi,O,O
145,cái,O,O
145,máy,O,B-dv
145,tính,O,I-dv
145,xách,O,I-dv
145,tay,O,E-dv
145,của,O,O
145,anh,O,O
145,nó,O,O
145,không,O,O
145,lên,O,O
145,em,O,O
145,kiểm,O,B-cm
145,tra,O,E-cm
145,giúp,O,O
145,anh,O,O
145,tại,O,O
145,sao,O,O
146,chào,O,O
146,trợ,O,O
146,"lý,",O,O
146,kiểm,O,B-cm
146,tra,O,E-cm
146,giúp,O,O
146,tôi,O,O
146,cái,O,O
146,máy,O,B-dv
146,mát,O,I-dv
146,xa,O,E-dv
146,nhá,O,O
147,trời,O,O
147,nắng,O,O
147,quá,O,O
147,bật,O,B-cm
147,van,O,B-dv
147,tưới,O,E-dv
147,lên,O,O
148,đóng,O,B-cm
148,tủ,O,B-dv
148,lạnh,O,E-dv
148,vào,O,O
149,tắt,O,B-cm
149,cho,O,O
149,chị,O,O
149,cái,O,O
149,máy,O,B-dv
149,mát,O,I-dv
149,xa,O,E-dv
149,đi,O,O
149,với,O,O
149,em,O,O
149,ơi,O,O
150,trời,O,O
150,tối,O,O
150,quá,O,O
150,bật,O,B-cm
150,cho,O,O
150,anh,O,O
150,cái,O,O
150,đèn,O,B-dv
150,chùm,O,E-dv
150,với,O,O
151,mở,O,B-cm
151,cho,O,O
151,chị,O,O
151,cái,O,O
151,màn,O,B-dv
151,cuốn,O,E-dv
151,đi,O,O
151,em,O,O
152,bạn,O,O
152,giảm,O,B-cm
152,bóng,O,B-dv
152,phòng,O,B-loc
152,thờ,O,E-loc
152,hộ,O,O
152,mình,O,O
152,với,O,O
153,hãy,O,O
153,mở,O,B-cm
153,quạt,O,B-dv
153,thông,O,I-dv
153,gió,O,E-dv
153,ở,O,O
153,nhà,O,B-loc
153,vệ,O,I-loc
153,sinh,O,E-loc
154,tắt,O,B-cm
154,cái,O,O
154,bình,O,B-dv
154,nóng,O,I-dv
154,lạnh,O,E-dv
154,đi,O,O
154,em,O,O
154,ơi,O,O
155,em,O,O
155,gái,O,O
155,yêu,O,O
155,ơi,O,O
155,nghe,O,O
155,rõ,O,O
155,và,O,O
155,làm,O,O
155,theo,O,O
155,"này,",O,O
155,kiểm,O,B-cm
155,tra,O,E-cm
155,giúp,O,O
155,chị,O,O
155,cái,O,O
155,máy,O,B-dv
155,chơi,O,I-dv
155,game,O,E-dv
155,nhé,O,O
156,smarthome,O,O
156,"ơi,",O,O
156,tăng,O,B-cm
156,cho,O,O
156,mình,O,O
156,cái,O,O
156,bóng,O,B-dv
156,thả,O,E-dv
156,với,O,O
156,nhá,O,O
157,hãy,O,O
157,tăng,O,B-cm
157,quạt,O,B-dv
157,trần,O,E-dv
157,trong,O,O
157,phòng,O,B-loc
157,họp,O,I-loc
157,gia,O,I-loc
157,đình,O,E-loc
158,em,O,O
158,ơi,O,O
158,trời,O,O
158,sáng,O,O
158,rồi,O,O
158,cho,O,O
158,nên,O,O
158,đóng,O,B-cm
158,hộ,O,O
158,anh,O,O
158,cái,O,O
158,lò,O,B-dv
158,sưởi,O,E-dv
158,nhé,O,O
160,em,O,O
160,ơi,O,O
160,kiểm,O,B-cm
160,tra,O,E-cm
160,hộ,O,O
160,anh,O,O
160,cái,O,O
160,đèn,O,B-dv
160,học,O,E-dv
160,với,O,O
161,đóng,O,B-cm
161,giúp,O,O
161,mình,O,O
161,chiếc,O,O
161,cửa,O,B-dv
161,cuốn,O,E-dv
161,với,O,O
162,này,O,O
162,tối,O,O
162,quá,O,O
162,bật,O,B-cm
162,đèn,O,B-dv
162,trụ,O,I-dv
162,cổng,O,E-dv
163,nóng,O,O
163,thật,O,O
163,đấy,O,O
163,mở,O,B-cm
163,máy,O,B-dv
163,lạnh,O,E-dv
163,đi,O,O
164,em,O,O
164,ơi,O,O
164,tắt,O,B-cm
164,cho,O,O
164,anh,O,O
164,cái,O,O
164,đèn,O,B-dv
164,tranh,O,E-dv
164,ở,O,O
164,ngoài,O,O
164,tiền,O,B-loc
164,sảnh,O,E-loc
164,nhá,O,O
165,kiểm,O,B-cm
165,tra,O,E-cm
165,xem,O,O
165,cái,O,O
165,đèn,O,B-dv
165,tranh,O,E-dv
165,có,O,O
165,còn,O,O
165,hoạt,O,O
165,động,O,O
165,không,O,O
165,nhé,O,O
166,tắt,O,B-cm
166,giúp,O,O
166,mình,O,O
166,cái,O,O
166,đèn,O,B-dv
166,tròn,O,E-dv
166,đi,O,O
166,bạn,O,O
166,nhớ,O,O
167,giúp,O,O
167,anh,O,O
167,mở,O,B-cm
167,chiếc,O,O
167,rèm,O,B-dv
167,cửa,O,E-dv
167,ra,O,O
167,cái,O,O
168,tắt,O,B-cm
168,cái,O,O
168,máy,O,B-dv
168,in,O,E-dv
168,đấy,O,O
168,em,O,O
169,tôi,O,O
169,thấy,O,O
169,khó,O,O
169,chịu,O,O
169,quá,O,O
169,bạn,O,O
169,hãy,O,O
169,tăng,O,B-cm
169,cái,O,O
169,máy,O,B-dv
169,hút,O,I-dv
169,ẩm,O,E-dv
169,lên,O,O
169,giúp,O,O
169,tôi,O,O
170,em,O,O
170,trợ,O,O
170,lí,O,O
170,ơi,O,O
170,giúp,O,O
170,anh,O,O
170,mở,O,B-cm
170,cái,O,O
170,cửa,O,B-dv
170,kia,O,O
170,với,O,O
171,này,O,O
171,em,O,O
171,ơi,O,O
171,tắt,O,B-cm
171,cho,O,O
171,anh,O,O
171,cái,O,O
171,máy,O,B-dv
171,fax,O,E-dv
171,trong,O,O
171,phòng,O,B-loc
171,làm,O,I-loc
171,việc,O,E-loc
172,trời,O,O
172,sáng,O,O
172,"quá,",O,O
172,đóng,O,B-cm
172,rèm,O,B-dv
172,lại,O,O
172,đi,O,O
173,đóng,O,B-cm
173,hộ,O,O
173,mình,O,O
173,cái,O,O
173,rèm,O,B-dv
173,cửa,O,E-dv
173,với,O,O
174,tăng,O,B-cm
174,giúp,O,O
174,tôi,O,O
174,cái,O,O
174,bình,O,B-dv
174,nóng,O,I-dv
174,lạnh,O,E-dv
174,lên,O,O
174,với,O,O
175,giảm,O,B-cm
175,đèn,O,B-dv
175,trụ,O,I-dv
175,cổng,O,E-dv
175,giúp,O,O
175,tôi,O,O
176,đóng,O,B-cm
176,van,O,B-dv
176,nước,O,E-dv
176,ở,O,O
176,phòng,O,B-loc
176,vệ,O,I-loc
176,sinh,O,I-loc
176,số,O,I-loc
176,9,O,E-loc
177,em,O,O
177,"ơi,",O,O
177,đóng,O,B-cm
177,van,O,B-dv
177,tưới,O,E-dv
177,lúc,O,O
177,6,O,B-ta
177,giờ,O,I-ta
177,13,O,I-ta
177,phút,O,E-ta
177,giúp,O,O
177,chị,O,O
177,nhé,O,O
178,giảm,O,B-cm
178,cái,O,O
178,bóng,O,B-dv
178,thả,O,E-dv
178,khoảng,O,O
178,39%,O,B-cv
178,giúp,O,O
178,chị,O,O
179,bật,O,B-cm
179,máy,O,B-dv
179,in,O,E-dv
179,phòng,O,B-loc
179,thu,O,E-loc
179,cho,O,O
179,anh,O,O
180,kiểm,O,B-cm
180,tra,O,E-cm
180,đèn,O,B-dv
180,sợi,O,I-dv
180,đốt,O,E-dv
180,giúp,O,O
180,tôi,O,O
181,trong,O,O
181,phòng,O,O
181,tối,O,O
181,quá,O,O
181,bạn,O,O
181,mở,O,B-cm
181,giúp,O,O
181,mình,O,O
181,cái,O,O
181,màn,O,B-dv
181,cuốn,O,E-dv
181,ra,O,O
181,với,O,O
182,trời,O,O
182,tối,O,O
182,rồi,O,O
182,bật,O,B-cm
182,giúp,O,O
182,anh,O,O
182,cái,O,O
182,bóng,O,B-dv
182,trụ,O,I-dv
182,cổng,O,E-dv
182,lên,O,O
183,em,O,O
183,ơi,O,O
183,em,O,O
183,giúp,O,O
183,anh,O,O
183,đóng,O,B-cm
183,cái,O,O
183,van,O,B-dv
183,nước,O,E-dv
183,ở,O,O
183,phòng,O,B-loc
183,vệ,O,I-loc
183,sinh,O,I-loc
183,số,O,I-loc
183,9,O,E-loc
183,nhé,O,O
184,em,O,O
184,ơi,O,O
184,ít,O,O
184,nước,O,O
184,quá,O,O
184,em,O,O
184,tăng,O,B-cm
184,giúp,O,O
184,anh,O,O
184,cái,O,O
184,vòi,O,B-dv
184,hoa,O,I-dv
184,sen,O,E-dv
184,lên,O,O
184,với,O,O
185,em,O,O
185,có,O,O
185,thể,O,O
185,giảm,O,B-cm
185,cho,O,O
185,anh,O,O
185,cái,O,O
185,đèn,O,B-dv
185,cổng,O,E-dv
185,được,O,O
185,không?,O,O
186,bạn,O,O
186,ơi,O,O
186,đóng,O,B-cm
186,cho,O,O
186,mình,O,O
186,cái,O,O
186,lò,O,B-dv
186,sưởi,O,E-dv
187,em,O,O
187,ơi,O,O
187,phòng,O,O
187,tối,O,O
187,quá,O,O
187,bật,O,B-cm
187,giúp,O,O
187,anh,O,O
187,cái,O,O
187,đèn,O,B-dv
187,ốp,O,I-dv
187,tường,O,E-dv
187,với,O,O
188,mở,O,B-cm
188,mành,O,B-dv
188,giúp,O,O
188,mình,O,O
188,nhé,O,O
189,cậu,O,O
189,"ơi,",O,O
189,bật,O,B-cm
189,hộ,O,O
189,tớ,O,O
189,cái,O,O
189,đèn,O,B-dv
189,trụ,O,I-dv
189,cổng,O,E-dv
189,ở,O,O
189,ngoài,O,O
189,sân,O,B-loc
189,với,O,O
190,em,O,O
190,"ơi,",O,O
190,giảm,O,B-cm
190,cái,O,O
190,quạt,O,B-dv
190,thông,O,I-dv
190,gió,O,E-dv
190,ở,O,O
190,chỗ,O,O
190,phòng,O,B-loc
190,tắm,O,I-loc
190,xông,O,I-loc
190,hơi,O,E-loc
190,xuống,O,O
190,còn,O,O
190,mức,O,O
190,4,O,B-tn
190,"nhé,",O,O
190,trong,O,O
190,vòng,O,O
190,23,O,B-dr
190,tiếng,O,I-dr
190,22,O,I-dr
190,phút,O,E-dr
191,kiểm,O,B-cm
191,tra,O,E-cm
191,cho,O,O
191,anh,O,O
191,cái,O,O
191,đèn,O,B-dv
191,tròn,O,E-dv
191,ở,O,O
191,dưới,O,O
191,nhà,O,B-loc
191,giữ,O,I-loc
191,đồ,O,E-loc
191,nó,O,O
191,còn,O,O
191,sáng,O,O
191,không,O,O
191,nhở,O,O
192,ông,O,O
192,cháu,O,O
192,mở,O,B-cm
192,giúp,O,O
192,mình,O,O
192,cái,O,O
192,máy,O,B-dv
192,giặt,O,E-dv
192,lúc,O,O
192,6,O,B-ta
192,giờ,O,I-ta
192,51,O,I-ta
192,phút,O,E-ta
192,nhé,O,O
193,ê,O,O
193,tăng,O,B-cm
193,hộ,O,O
193,cái,O,O
193,vòi,O,B-dv
193,tưới,O,E-dv
193,đi,O,O
194,mở,O,B-cm
194,cho,O,O
194,anh,O,O
194,cái,O,O
194,màn,O,B-dv
194,cuốn,O,E-dv
194,em,O,O
194,ơi,O,O
195,kiểm,O,B-cm
195,tra,O,E-cm
195,cho,O,O
195,anh,O,O
195,bóng,O,B-dv
195,thả,O,E-dv
196,tăng,O,B-cm
196,đèn,O,B-dv
196,làm,O,I-dv
196,việc,O,E-dv
196,trong,O,O
196,phòng,O,B-loc
196,học,O,E-loc
196,lên,O,O
196,83%,O,B-tn
196,nhé,O,O
197,gái,O,O
197,"ơi,",O,O
197,đóng,O,B-cm
197,hộ,O,O
197,chị,O,O
197,cái,O,O
197,lò,O,B-dv
197,vi,O,I-dv
197,sóng,O,E-dv
197,nhé,O,O
198,em,O,O
198,ơi,O,O
198,bây,O,O
198,giờ,O,O
198,anh,O,O
198,đi,O,O
198,ra,O,O
198,"ngoài,",O,O
198,em,O,O
198,mở,O,B-cm
198,hộ,O,O
198,anh,O,O
198,cái,O,O
198,máy,O,B-dv
198,hút,O,I-dv
198,bụi,O,E-dv
198,ở,O,O
198,nhà,O,B-loc
198,bếp,O,E-loc
198,vào,O,O
198,lúc,O,O
198,9,O,B-ta
198,giờ,O,I-ta
198,24,O,I-ta
198,phút,O,E-ta
198,"nhé,",O,O
198,chắc,O,O
198,tầm,O,O
198,9,O,B-dr
198,tiếng,O,I-dr
198,7,O,I-dr
198,phút,O,E-dr
198,là,O,O
198,đủ,O,O
198,rồi,O,O
199,em,O,O
199,ơi,O,O
199,giảm,O,B-cm
199,độ,O,O
199,sáng,O,O
199,cái,O,O
199,đèn,O,B-dv
199,sợi,O,I-dv
199,đốt,O,E-dv
199,giúp,O,O
199,anh,O,O
199,cái,O,O
200,em,O,O
200,ơi,O,O
200,giảm,O,B-cm
200,đèn,O,B-dv
200,bàn,O,E-dv
200,lúc,O,O
200,22,O,B-ta
200,giờ,O,I-ta
200,34,O,I-ta
200,phút,O,E-ta
200,giúp,O,O
200,chị,O,O
201,em,O,O
201,ơi,O,O
201,đóng,O,B-cm
201,van,O,B-dv
201,nước,O,E-dv
201,nhà,O,B-loc
201,tắm,O,E-loc
201,cho,O,O
201,anh,O,O
201,với,O,O
202,em,O,O
202,ơi,O,O
202,cái,O,O
202,đèn,O,B-dv
202,hắt,O,I-dv
202,tường,O,E-dv
202,ở,O,O
202,hè,O,B-loc
202,ý,O,O
202,kiểm,O,B-cm
202,tra,O,E-cm
202,giúp,O,O
202,anh,O,O
202,với,O,O
202,hình,O,O
202,như,O,O
202,đang,O,O
202,có,O,O
202,vấn,O,O
202,đề,O,O
203,bật,O,B-cm
203,điện,O,B-dv
203,lên,O,O
204,ôi,O,O
204,trời,O,O
204,sáng,O,O
204,"quá,",O,O
204,có,O,O
204,thể,O,O
204,đóng,O,B-cm
204,cho,O,O
204,anh,O,O
204,cái,O,O
204,cửa,O,B-dv
204,cuốn,O,E-dv
204,được,O,O
204,không,O,O
205,anh,O,O
205,"ơi,",O,O
205,bật,O,B-cm
205,giúp,O,O
205,em,O,O
205,cái,O,O
205,máy,O,B-dv
205,in,O,E-dv
206,bạn,O,O
206,tăng,O,B-cm
206,cái,O,O
206,đèn,O,B-dv
206,ốp,O,I-dv
206,tường,O,E-dv
206,đến,O,O
206,13%,O,B-tn
206,lúc,O,O
206,tầm,O,O
206,13,O,B-ta
206,giờ,O,I-ta
206,9,O,I-ta
206,phút,O,E-ta
206,giúp,O,O
206,tôi,O,O
206,nhá,O,O
207,tắt,O,B-cm
207,cho,O,O
207,mình,O,O
207,cái,O,O
207,máy,O,B-dv
207,fax,O,E-dv
207,đi,O,O
207,nhớ,O,O
207,mình,O,O
207,sử,O,O
207,dụng,O,O
207,xong,O,O
207,rồi,O,O
208,bật,O,B-cm
208,cho,O,O
208,anh,O,O
208,cái,O,O
208,đèn,O,B-dv
208,bàn,O,E-dv
208,với,O,O
209,em,O,O
209,tắt,O,B-cm
209,cho,O,O
209,anh,O,O
209,cái,O,O
209,máy,O,B-dv
209,chơi,O,I-dv
209,game,O,E-dv
209,trong,O,O
209,phòng,O,B-loc
209,chờ,O,E-loc
209,với,O,O
210,trời,O,O
210,tối,O,O
210,"quá,",O,O
210,bật,O,B-cm
210,hộ,O,O
210,cái,O,O
210,bóng,O,B-dv
210,compact,O,E-dv
210,ngoài,O,O
210,ban,O,B-loc
210,công,O,E-loc
210,với,O,O
211,trời,O,O
211,nóng,O,O
211,quá,O,O
211,giảm,O,B-cm
211,nhiệt,O,O
211,độ,O,O
211,của,O,O
211,cái,O,O
211,máy,O,B-dv
211,lạnh,O,E-dv
211,xuống,O,O
211,nhớ,O,O
212,em,O,O
212,ơi,O,O
212,cái,O,O
212,máy,O,B-dv
212,chơi,O,I-dv
212,game,O,E-dv
212,ở,O,O
212,phòng,O,B-loc
212,sinh,O,I-loc
212,hoạt,O,I-loc
212,chung,O,E-loc
212,ý,O,O
212,tắt,O,B-cm
212,hộ,O,O
212,anh,O,O
212,cái,O,O
213,kiểm,O,B-cm
213,tra,O,E-cm
213,giúp,O,O
213,chị,O,O
213,cái,O,O
213,máy,O,B-dv
213,hút,O,I-dv
213,bụi,O,E-dv
213,cái,O,O
214,tăng,O,B-cm
214,giúp,O,O
214,anh,O,O
214,nước,O,O
214,ở,O,O
214,vòi,O,B-dv
214,hoa,O,I-dv
214,sen,O,E-dv
214,em,O,O
214,nhé,O,O
215,em,O,O
215,ơi,O,O
215,em,O,O
215,giảm,O,B-cm
215,giúp,O,O
215,anh,O,O
215,cái,O,O
215,quạt,O,B-dv
215,trần,O,E-dv
215,trong,O,O
215,nhà,O,B-loc
215,vệ,O,I-loc
215,sinh,O,E-loc
215,nhé,O,O
216,bạn,O,O
216,"ơi,",O,O
216,mở,O,B-cm
216,cho,O,O
216,mình,O,O
216,tủ,O,B-dv
216,lạnh,O,E-dv
216,với,O,O
217,sao,O,O
217,mà,O,O
217,tối,O,O
217,thế,O,O
217,này,O,O
217,bật,O,B-cm
217,cho,O,O
217,anh,O,O
217,cái,O,O
217,bóng,O,B-dv
217,chùm,O,E-dv
217,coi,O,O
218,em,O,O
218,ơi,O,O
218,kiểm,O,B-cm
218,tra,O,E-cm
218,giúp,O,O
218,anh,O,O
218,cái,O,O
218,bóng,O,B-dv
218,treo,O,I-dv
218,tường,O,E-dv
218,với,O,O
219,à,O,O
219,đóng,O,B-cm
219,nó,O,O
219,hộ,O,O
219,chị,O,O
219,ở,O,O
219,trong,O,O
219,phòng,O,B-loc
219,bếp,O,E-loc
220,em,O,O
220,ơi,O,O
220,trong,O,O
220,phòng,O,O
220,đang,O,O
220,tối,O,O
220,quá,O,O
220,em,O,O
220,mở,O,B-cm
220,giúp,O,O
220,anh,O,O
220,cái,O,O
220,màn,O,B-dv
220,cửa,O,E-dv
220,nhé,O,O
221,em,O,O
221,ơi,O,O
221,giảm,O,B-cm
221,cho,O,O
221,anh,O,O
221,độ,O,O
221,sáng,O,O
221,của,O,O
221,đèn,O,B-dv
221,học,O,E-dv
221,xuống,O,O
221,còn,O,O
221,84%,O,B-tn
221,đi,O,O
222,đóng,O,B-cm
222,hộ,O,O
222,anh,O,O
222,cái,O,O
222,màn,O,B-dv
222,cuốn,O,E-dv
222,cái,O,O
222,không,O,O
222,nhỡ,O,O
222,trộm,O,O
222,vào,O,O
223,em,O,O
223,ơi,O,O
223,em,O,O
223,mở,O,B-cm
223,giúp,O,O
223,anh,O,O
223,cái,O,O
223,điều,O,B-dv
223,hòa,O,E-dv
223,với,O,O
224,em,O,O
224,ơi,O,O
224,có,O,O
224,cái,O,O
224,mành,O,B-dv
224,ở,O,O
224,ngoài,O,O
224,vườn,O,O
224,"ấy,",O,O
224,đóng,O,B-cm
224,hộ,O,O
224,anh,O,O
224,cái,O,O
225,ê,O,O
225,cu,O,O
225,mở,O,B-cm
225,cho,O,O
225,anh,O,O
225,cái,O,O
225,máy,O,B-dv
225,giặt,O,E-dv
225,ở,O,O
225,phòng,O,B-loc
225,tắm,O,I-loc
225,xông,O,I-loc
225,hơi,O,I-loc
225,bên,O,I-loc
225,phải,O,E-loc
225,nha,O,O
226,tắt,O,B-cm
226,cái,O,O
226,máy,O,B-dv
226,hút,O,I-dv
226,mùi,O,E-dv
226,đi,O,O
227,tắt,O,B-cm
227,cho,O,O
227,anh,O,O
227,cái,O,O
227,bóng,O,B-dv
227,âm,O,I-dv
227,trần,O,E-dv
227,với,O,O
228,bật,O,B-cm
228,đèn,O,B-dv
228,âm,O,I-dv
228,trần,O,E-dv
228,đi,O,O
229,giảm,O,B-cm
229,giúp,O,O
229,mình,O,O
229,độ,O,O
229,sáng,O,O
229,của,O,O
229,cái,O,O
229,bóng,O,B-dv
229,âm,O,I-dv
229,trần,O,E-dv
229,đi,O,O
229,39%,O,B-cv
229,nhớ,O,O
230,tắt,O,B-cm
230,cái,O,O
230,bóng,O,B-dv
230,tròn,O,E-dv
230,giùm,O,O
230,mình,O,O
230,với,O,O
231,tắt,O,B-cm
231,cho,O,O
231,chị,O,O
231,cái,O,O
231,máy,O,B-dv
231,fax,O,E-dv
231,ở,O,O
231,phòng,O,B-loc
231,đọc,O,I-loc
231,phía,O,I-loc
231,đông,O,E-loc
232,ê,O,O
232,mày,O,O
232,tắt,O,B-cm
232,hộ,O,O
232,tao,O,O
232,cái,O,O
232,bóng,O,B-dv
232,tuýp,O,E-dv
232,với,O,O
233,em,O,O
233,ơi,O,O
233,cái,O,O
233,máy,O,B-dv
233,in,O,E-dv
233,ở,O,O
233,phòng,O,B-loc
233,sách,O,I-loc
233,số,O,I-loc
233,8,O,E-loc
233,hình,O,O
233,như,O,O
233,vẫn,O,O
233,đang,O,O
233,bật,O,O
233,đấy,O,O
233,em,O,O
233,tắt,O,B-cm
233,hộ,O,O
233,anh,O,O
233,với,O,O
234,vào,O,O
234,lúc,O,O
234,19,O,B-ta
234,giờ,O,I-ta
234,43,O,I-ta
234,phút,O,E-ta
234,tắt,O,B-cm
234,bóng,O,B-dv
234,compact,O,E-dv
234,tại,O,O
234,phòng,O,B-loc
234,tập,O,I-loc
234,gym,O,E-loc
235,kiểm,O,B-cm
235,tra,O,E-cm
235,giúp,O,O
235,tôi,O,O
235,cái,O,O
235,bóng,O,B-dv
235,làm,O,I-dv
235,việc,O,E-dv
235,với,O,O
236,em,O,O
236,"ơi,",O,O
236,tăng,O,B-cm
236,cho,O,O
236,anh,O,O
236,vòi,O,B-dv
236,hoa,O,I-dv
236,sen,O,E-dv
236,ở,O,O
236,phòng,O,B-loc
236,xông,O,I-loc
236,hơi,O,I-loc
236,bên,O,I-loc
236,trái,O,E-loc
236,lên,O,O
236,nhé,O,O
237,mở,O,B-cm
237,cho,O,O
237,chị,O,O
237,cái,O,O
237,máy,O,B-dv
237,mát,O,I-dv
237,xa,O,E-dv
237,cái,O,O
238,trời,O,O
238,tối,O,O
238,rồi,O,O
238,tăng,O,B-cm
238,cho,O,O
238,mình,O,O
238,cái,O,O
238,đèn,O,B-dv
238,chùm,O,E-dv
238,đi,O,O
239,hình,O,O
239,như,O,O
239,tiếng,O,O
239,máy,O,B-dv
239,in,O,E-dv
239,kêu,O,O
239,hơi,O,O
239,to,O,O
239,em,O,O
239,kiểm,O,B-cm
239,tra,O,E-cm
239,giúp,O,O
239,anh,O,O
239,với,O,O
240,em,O,O
240,"ơi,",O,O
240,kiểm,O,B-cm
240,tra,O,E-cm
240,giúp,O,O
240,chị,O,O
240,cái,O,O
240,máy,O,B-dv
240,pha,O,I-dv
240,cafe,O,E-dv
